simil,paths
0.22392725900000002,"['http://dbpedia.org/resource/The_Trump_Organization\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#trump_organization_1\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Own_100000000\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Ask_58010000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Patient\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Drop_10100000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#List\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Drop_51031000\n', 'http://dbpedia.org/resource/Virginia\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Leave_15020000\n', 'http://dbpedia.org/resource/Parental_leave\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Family\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Love_31020100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Poll\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Almost\n', 'http://dbpedia.org/resource/North_Carolina\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Run_47051100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Candidate\n', 'http://dbpedia.org/resource/Ronald_Reagan\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#OnceSay\n', 'http://dbpedia.org/resource/Lindsey_Graham\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Claim_29050200\n', 'http://dbpedia.org/resource/Donald_Trump\n']"
0.22392725900000002,"['http://dbpedia.org/resource/Donald_Trump\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Own_100000000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#trump_organization_1\n', 'http://dbpedia.org/resource/The_Trump_Organization\n']"
0.22392725900000002,"['http://dbpedia.org/resource/Jimmy_Carter\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#FirstPresident\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SmallerFederalPrisonPopulation\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Prison\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#PrivatePrison\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Private\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#PrivateCollege\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#College\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#CollegeFunding\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Jeopardize\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#UnknowinglyInsult\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Insult_33000000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#ShootingSurvivor\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Survivor\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#RapeSurvivor\n', 'http://dbpedia.org/resource/Sexual_abuse\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Abuse_33000000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SexuallyAbuse\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Priest\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#WorseMoralScandal\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#MoralScandal\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Scandal\n', 'http://dbpedia.org/resource/Sex_scandal\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Old\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#OldPainting\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Painting\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Pair\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#AlsoProduce\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Also\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#AlsoWin\n', 'http://dbpedia.org/resource/Eastern_Conference_(NBA)\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Team\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#BaseballTeam\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Raffle\n', 'http://dbpedia.org/resource/Rifle\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Ar-57Rifle\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#VoluntarilyGive\n', 'http://dbpedia.org/resource/Law_enforcement\n', 'http://dbpedia.org/resource/Law_enforcement_in_the_United_States\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#EnforcementAgency\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Agency\n', 'http://dbpedia.org/resource/T.120\n', 'http://dbpedia.org/resource/Freedom_of_information\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Seize_10050000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Customs_border_protection\n', 'http://dbpedia.org/resource/Fentanyl\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Enough\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Winning\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Pledge_55010000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Other\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Shoot_17010100\n', 'http://dbpedia.org/resource/United_States_Navy\n']"
0.22392725900000002,"['http://dbpedia.org/resource/Food_and_Drug_Administration\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Recommend_48012000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Limitation\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Prescribe\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Class\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#ClassAssignment\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Assignment\n', 'http://dbpedia.org/resource/Homework\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#MathHomework\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Math\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#MathProblem\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Suspicious\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SuspiciousMan\n', 'http://dbpedia.org/resource/Man\n', 'http://dbpedia.org/resource/Sexual_arousal\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Sexual\n', 'http://dbpedia.org/resource/Sexual_abuse\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Abuse_33000000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SexuallyAbuse\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Priest\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#WorseMoralScandal\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#MoralScandal\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Scandal\n', 'http://dbpedia.org/resource/Sex_scandal\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Old\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#YearOld\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Lack\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Sense\n', 'http://www.ontologydesignpatterns.org/ont/fred/quantifiers.owl#much\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Wealth\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#NowOwn\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#TopOne-tenth\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#One-tenth\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Hurt_31030400\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Economy\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#North_carolinas\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#BestPlace\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Best\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#BestKnow\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Actor_james_doohan\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Shoot_17010100\n', 'http://dbpedia.org/resource/Maryland\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Sheriff%26%23039\n', 'http://dbpedia.org/resource/Maryland\n']"
0.22392725900000002,"['http://dbpedia.org/resource/Food_and_Drug_Administration\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Recommend_48012000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Limitation\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Prescribe\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Class\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#ClassAssignment\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Assignment\n', 'http://dbpedia.org/resource/Homework\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#MathHomework\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Math\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#MathProblem\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Suspicious\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SuspiciousMan\n', 'http://dbpedia.org/resource/Man\n', 'http://dbpedia.org/resource/Sexual_arousal\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Sexual\n', 'http://dbpedia.org/resource/Sexual_abuse\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Abuse_33000000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SexuallyAbuse\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Priest\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#WorseMoralScandal\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#MoralScandal\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Scandal\n', 'http://dbpedia.org/resource/Sex_scandal\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Old\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#YearOld\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Lack\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Sense\n', 'http://www.ontologydesignpatterns.org/ont/fred/quantifiers.owl#much\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Wealth\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#NowOwn\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#TopOne-tenth\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#One-tenth\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Hurt_31030400\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Economy\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#North_carolinas\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#BestPlace\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Best\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#BestKnow\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Actor_james_doohan\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Shoot_17010100\n', 'http://dbpedia.org/resource/Maryland\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Sheriff%26%23039\n', 'http://dbpedia.org/resource/Maryland\n']"
0.22392725900000002,"['http://dbpedia.org/resource/The_Trump_Organization\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#trump_organization_1\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Own_100000000\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Ask_58010000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Patient\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Drop_10100000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#List\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Drop_51031000\n', 'http://dbpedia.org/resource/Virginia\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Leave_15020000\n', 'http://dbpedia.org/resource/Parental_leave\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Family\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Love_31020100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Poll\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Almost\n', 'http://dbpedia.org/resource/North_Carolina\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Run_47051100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Candidate\n', 'http://dbpedia.org/resource/Ronald_Reagan\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#OnceSay\n', 'http://dbpedia.org/resource/Lindsey_Graham\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Claim_29050200\n', 'http://dbpedia.org/resource/Donald_Trump\n']"
0.22392725900000002,"['http://dbpedia.org/resource/John_Kerry\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Suggest_37070110\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#LeakedE-mail\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#E-mail\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Compare_22020200\n', 'http://dbpedia.org/resource/Organ_(anatomy)\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#OrganDamage\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Damage\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#TendonDamage\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#PotentiallyIrreversibleSide-effect\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Cite\n', 'http://dbpedia.org/resource/Assassination_of_Robert_F._Kennedy\n', 'http://dbpedia.org/resource/Reason_(magazine)\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Faith\n', 'http://www.ontologydesignpatterns.org/ont/framenet/abox/frame/Amp_1\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Hall\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#TownHall\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Town\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#TownBoard\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Board\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#BoardHearing\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Hearing\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#NationalSecurity\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#National\n', 'http://dbpedia.org/resource/National_debt_of_the_United_States\n', 'http://www.ontologydesignpatterns.org/ont/fred/quantifiers.owl#trillion\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Corporation\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#ForeignCorporation\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Coffer\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Flow_47020000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#ForeignBank\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Bank\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#BankRecord\n', 'http://dbpedia.org/resource/Subpoena\n', 'http://dbpedia.org/resource/The_Power_(Snap!_song)\n', 'http://dbpedia.org/resource/Solar_power\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Solar\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SolarIndustry\n', 'http://dbpedia.org/resource/Mining\n', 'http://dbpedia.org/resource/Pharmaceutical_industry\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Behest\n', 'http://dbpedia.org/resource/Marsha_Blackburn\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Stalk_35030000\n', 'http://dbpedia.org/resource/Date_rape\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Print_25020000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#ElectionBallot\n', 'http://dbpedia.org/resource/Election_Day_(United_States)\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Combine_22010110\n', 'http://dbpedia.org/resource/Tuberculosis\n', 'http://dbpedia.org/resource/Malaria\n', 'http://dbpedia.org/resource/HIV/AIDS\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#hiv%2Faids_1\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Hiv%2FaidsDecrease\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Decrease_45040000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SignificantDecrease\n', 'http://dbpedia.org/resource/Suicide\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Surge\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Decline_45060100\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Pursue_51060000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Case\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Officer\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Shoot_17010100\n', 'http://dbpedia.org/resource/United_States_Navy\n']"
0.22392725900000002,"['http://dbpedia.org/resource/The_Trump_Organization\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#trump_organization_1\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Own_100000000\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Ask_58010000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Patient\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Drop_10100000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#List\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Drop_51031000\n', 'http://dbpedia.org/resource/Virginia\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Leave_15020000\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Order_13051000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#IllegalImmigrant\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#CriminalRecord\n', 'http://dbpedia.org/resource/On_Record\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Point_40031100\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Reach_13051000\n', 'http://dbpedia.org/resource/Advertising\n', 'http://dbpedia.org/resource/Trump_Tower_(New_York_City)\n']"
0.22392725900000002,"['http://dbpedia.org/resource/Rick_Scott\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Strike_43020000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SyrianStrike\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Level_45040000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SameCriticism\n', 'http://dbpedia.org/resource/Communism\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#CommunistDictator\n', 'http://dbpedia.org/resource/Fidel_Castro\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#T-shirtBearingPhoto\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Bearing\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#T-shirtBearing\n', 'http://dbpedia.org/resource/Flag_desecration\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Burning\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#BurningCoal\n', 'http://dbpedia.org/resource/Coal\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#EntireCoal\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#DomesticSolarIndustry\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#SolarIndustry\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Solar\n', 'http://dbpedia.org/resource/Solar_power\n', 'http://www.ontologydesignpatterns.org/ont/fred/quantifiers.owl#much\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Wealth\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#NowOwn\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#TopOne-tenth\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#One-tenth\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Hurt_31030400\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Economy\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#North_carolinas\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#BestPlace\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Best\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#BestKnow\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Actor_james_doohan\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Shoot_17010100\n', 'http://dbpedia.org/resource/United_States_Navy\n']"
0.22392725900000002,"['http://dbpedia.org/resource/Maryland\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Shoot_17010100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Officer\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Case\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Pursue_51060000\n', 'http://dbpedia.org/resource/Politics_of_Qatar\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#FederalGovernment\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Prohibit_67000000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Doctor\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Make_26010100\n', 'http://dbpedia.org/resource/Marco_Rubio\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Eliminate_10010000\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Call_37030000\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Provide_13041200\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#IllegalImmigrant\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Order_13051000\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Leave_15020000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#MorePeople\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#NowDie\n', 'http://dbpedia.org/resource/Wisconsin\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Home\n', 'http://dbpedia.org/resource/North_Carolina\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Run_47051100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#TaxReturn\n', 'http://dbpedia.org/resource/Tax\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#BusinessTax\n', 'http://dbpedia.org/resource/Corporate_tax\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#NewBusiness\n', 'http://dbpedia.org/resource/Business\n']"
0.22392725900000002,"['http://dbpedia.org/resource/The_Trump_Organization\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#trump_organization_1\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Own_100000000\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Ask_58010000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Patient\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Drop_10100000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#List\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Drop_51031000\n', 'http://dbpedia.org/resource/Virginia\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Leave_15020000\n', 'http://dbpedia.org/resource/Parental_leave\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Family\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Love_31020100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Poll\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Almost\n', 'http://dbpedia.org/resource/North_Carolina\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Run_47051100\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Candidate\n', 'http://dbpedia.org/resource/Ronald_Reagan\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#OnceSay\n', 'http://dbpedia.org/resource/Lindsey_Graham\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Claim_29050200\n', 'http://dbpedia.org/resource/Donald_Trump\n']"
0.2255306463,"['http://dbpedia.org/resource/The_Home_Depot\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Fire_17010100\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Hear_84000110\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Case\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Pursue_51060000\n', 'http://dbpedia.org/resource/Politics_of_Qatar\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#FederalGovernment\n', 'http://dbpedia.org/resource/Federation\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#FederalBudget\n', 'http://dbpedia.org/resource/United_States_federal_budget\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Third\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#NowRank\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Rank_29020000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#HighSchoolGraduationRate\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Nation\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#State\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Accuse_81000000\n', 'http://dbpedia.org/resource/Carole_King\n', 'http://dbpedia.org/resource/United_States\n']"
0.2255306463,"['http://dbpedia.org/resource/The_Home_Depot\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Fire_17010100\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Hear_84000110\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Case\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Pursue_51060000\n', 'http://dbpedia.org/resource/Politics_of_Qatar\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#FederalGovernment\n', 'http://dbpedia.org/resource/Federation\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#FederalBudget\n', 'http://dbpedia.org/resource/United_States_federal_budget\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Third\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Total_54010100\n', 'http://www.ontologydesignpatterns.org/ont/vn/data/Close_45040000\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#Store\n', 'http://dbpedia.org/resource/Retail\n', 'http://www.ontologydesignpatterns.org/ont/fred/domain.owl#ChainRetailer\n', 'http://dbpedia.org/resource/Retail\n']"
